w	aiii	av	biii	bv	fiii	fv	giii	gv	kiii	kv	miii	mv
15300.0	0.055437	0.053527	0.026981	0.027839	0.098442	0.101624	0.235920	0.141937	0.748902	0.420411	6.048320	10.252809
15305.0	0.055389	0.053480	0.026958	0.027815	0.098387	0.101730	0.235218	0.142681	0.757468	0.420201	6.049471	10.131200
15310.0	0.055342	0.053432	0.026934	0.027792	0.098332	0.101999	0.235238	0.143514	0.760131	0.419992	5.991599	10.015700
15315.0	0.055294	0.053385	0.026911	0.027768	0.098277	0.102265	0.235753	0.144152	0.757788	0.419783	5.893761	9.921343
15320.0	0.055246	0.053338	0.026888	0.027745	0.098223	0.102385	0.236364	0.144472	0.753273	0.419574	5.784873	9.861432
15325.0	0.055199	0.053291	0.026865	0.027721	0.098168	0.102295	0.236830	0.144509	0.749933	0.419364	5.693830	9.844536
15330.0	0.055152	0.053244	0.026842	0.027698	0.098114	0.102022	0.237007	0.144402	0.750073	0.419155	5.640766	9.871867
15335.0	0.055105	0.053198	0.026819	0.027674	0.098060	0.101658	0.236867	0.144328	0.753908	0.418947	5.630958	9.935995
15340.0	0.055058	0.053151	0.026796	0.027651	0.098006	0.101302	0.236524	0.144432	0.759517	0.418738	5.654732	10.022166
15345.0	0.055011	0.053104	0.026773	0.027628	0.097952	0.101016	0.235967	0.144790	0.763858	0.418529	5.693365	10.111927
15350.0	0.054964	0.053058	0.026750	0.027605	0.097898	0.100817	0.235354	0.145395	0.764314	0.418320	5.728039	10.188024
15355.0	0.054917	0.053012	0.026728	0.027582	0.097844	0.100690	0.235042	0.146164	0.759828	0.418112	5.747144	10.239238
15360.0	0.054870	0.052965	0.026705	0.027559	0.097790	0.100620	0.235121	0.146954	0.751162	0.417903	5.746762	10.263329
15365.0	0.054824	0.052919	0.026682	0.027536	0.097737	0.100608	0.235497	0.147597	0.740286	0.417695	5.734571	10.266603
15370.0	0.054777	0.052873	0.026660	0.027513	0.097684	0.100672	0.235999	0.147921	0.729685	0.417486	5.725849	10.260095
15375.0	0.054731	0.052827	0.026638	0.027490	0.097630	0.100820	0.236142	0.147775	0.721670	0.417278	5.735642	10.253793
15380.0	0.054684	0.052782	0.026615	0.027468	0.097577	0.101033	0.236426	0.147077	0.717679	0.417070	5.771778	10.251494
15385.0	0.054638	0.052736	0.026593	0.027445	0.097524	0.101242	0.236583	0.145862	0.717833	0.416862	5.830872	10.248661
15390.0	0.054592	0.052690	0.026571	0.027422	0.097471	0.101354	0.236461	0.144321	0.720890	0.416654	5.897121	10.235595
15395.0	0.054546	0.052645	0.026549	0.027400	0.097418	0.101208	0.235881	0.142754	0.725417	0.416446	5.950006	10.192945
15400.0	0.054500	0.052599	0.026527	0.027378	0.097366	0.100824	0.234964	0.141551	0.729332	0.416238	5.963401	10.121153
15405.0	0.054454	0.052554	0.026505	0.027355	0.097313	0.100222	0.233770	0.141002	0.732111	0.416030	5.929801	10.020802
15410.0	0.054408	0.052509	0.026483	0.027333	0.097260	0.099550	0.232551	0.141242	0.733962	0.415823	5.855784	9.909636
15415.0	0.054363	0.052463	0.026461	0.027311	0.097208	0.099000	0.231588	0.142187	0.735631	0.415615	5.758719	9.810606
15420.0	0.054317	0.052418	0.026439	0.027288	0.097156	0.098737	0.231095	0.143577	0.737763	0.415407	5.661738	9.745699
15425.0	0.054271	0.052373	0.026418	0.027266	0.097103	0.098827	0.231219	0.145047	0.740694	0.415200	5.587475	9.727889
15430.0	0.054226	0.052328	0.026396	0.027244	0.097051	0.099208	0.231978	0.146226	0.744422	0.414993	5.552297	9.756747
15435.0	0.054181	0.052284	0.026374	0.027222	0.096999	0.099715	0.233220	0.146833	0.748496	0.414785	5.562507	9.818571
15440.0	0.054135	0.052239	0.026353	0.027200	0.096948	0.100150	0.234697	0.146745	0.752360	0.414578	5.614170	9.891314
15445.0	0.054090	0.052194	0.026332	0.027179	0.096896	0.100369	0.236046	0.146036	0.755683	0.414371	5.696124	9.952888
15450.0	0.054045	0.052150	0.026310	0.027157	0.096844	0.100313	0.236964	0.144940	0.758486	0.414164	5.790426	9.989923
15455.0	0.054000	0.052105	0.026289	0.027135	0.096792	0.100035	0.237177	0.143758	0.761116	0.413957	5.876950	10.002819
15460.0	0.053955	0.052061	0.026268	0.027113	0.096741	0.099669	0.236658	0.142746	0.763933	0.413750	5.944366	10.004677
15465.0	0.053910	0.052017	0.026247	0.027092	0.096690	0.099348	0.235744	0.142022	0.766968	0.413543	5.991400	10.014194
15470.0	0.053866	0.051973	0.026225	0.027070	0.096638	0.099174	0.234733	0.141555	0.769808	0.413336	6.023699	10.047359
15475.0	0.053821	0.051929	0.026204	0.027049	0.096587	0.099159	0.233852	0.141199	0.771756	0.413129	6.048335	10.108152
15480.0	0.053776	0.051885	0.026184	0.027027	0.096536	0.099215	0.233238	0.140795	0.772133	0.412922	6.069489	10.185896
15485.0	0.053732	0.051841	0.026163	0.027006	0.096485	0.099219	0.232942	0.140266	0.770521	0.412716	6.086006	10.259087
15490.0	0.053688	0.051797	0.026142	0.026985	0.096434	0.099082	0.232933	0.139667	0.766941	0.412509	6.090127	10.303503
15495.0	0.053643	0.051753	0.026121	0.026963	0.096383	0.098768	0.233093	0.139174	0.761913	0.412303	6.071235	10.303613
15500.0	0.053599	0.051710	0.026100	0.026942	0.096333	0.098366	0.233228	0.139001	0.756409	0.412096	6.025877	10.261107
15505.0	0.053555	0.051666	0.026080	0.026921	0.096282	0.098019	0.233118	0.139288	0.751828	0.411890	5.955034	10.195154
15510.0	0.053511	0.051623	0.026059	0.026900	0.096232	0.097849	0.232615	0.140010	0.749456	0.411683	5.864573	10.135504
15515.0	0.053467	0.051579	0.026039	0.026879	0.096181	0.097901	0.231715	0.140988	0.749651	0.411477	5.764523	10.105851
15520.0	0.053423	0.051536	0.026018	0.026858	0.096131	0.098131	0.230558	0.141893	0.752835	0.411271	5.668698	10.122972
15525.0	0.053379	0.051493	0.025998	0.026837	0.096081	0.098397	0.228914	0.142125	0.757434	0.411065	5.588227	10.189376
15530.0	0.053335	0.051450	0.025977	0.026816	0.096030	0.098531	0.226747	0.141357	0.759671	0.410859	5.528517	10.269667
15535.0	0.053291	0.051407	0.025957	0.026795	0.095980	0.098444	0.224844	0.139829	0.760438	0.410653	5.498810	10.335462
15540.0	0.053248	0.051364	0.025937	0.026775	0.095930	0.098125	0.223643	0.137944	0.758994	0.410447	5.499691	10.351211
15545.0	0.053204	0.051321	0.025917	0.026754	0.095881	0.097676	0.223481	0.136244	0.755204	0.410241	5.521669	10.299114
15550.0	0.053161	0.051278	0.025897	0.026733	0.095831	0.097249	0.224366	0.135153	0.748816	0.410035	5.550004	10.186679
15555.0	0.053118	0.051235	0.025877	0.026713	0.095781	0.096978	0.226180	0.134626	0.740308	0.409829	5.573522	10.045317
15560.0	0.053074	0.051193	0.025857	0.026692	0.095731	0.096932	0.227341	0.135064	0.726980	0.409623	5.587543	9.917466
15565.0	0.053031	0.051150	0.025837	0.026672	0.095682	0.097085	0.226463	0.136616	0.706801	0.409418	5.594706	9.840441
15570.0	0.052988	0.051108	0.025817	0.026651	0.095632	0.097334	0.227646	0.138727	0.693797	0.409212	5.603189	9.833470
15575.0	0.052945	0.051065	0.025797	0.026631	0.095583	0.097550	0.229612	0.141057	0.688179	0.409006	5.624275	9.892859
15580.0	0.052902	0.051023	0.025777	0.026611	0.095534	0.097643	0.230498	0.143183	0.686961	0.408801	5.665926	9.994618
15585.0	0.052859	0.050981	0.025758	0.026590	0.095484	0.097598	0.230495	0.144330	0.690256	0.408595	5.732245	10.099868
15590.0	0.052816	0.050939	0.025738	0.026570	0.095435	0.097479	0.230563	0.144262	0.699317	0.408390	5.821523	10.168847
15595.0	0.052773	0.050897	0.025718	0.026550	0.095386	0.097380	0.230160	0.143010	0.710280	0.408184	5.922551	10.176614
15600.0	0.052731	0.050855	0.025699	0.026530	0.095337	0.097360	0.228947	0.141054	0.718696	0.407979	6.020324	10.122231
15605.0	0.052688	0.050813	0.025679	0.026510	0.095288	0.097412	0.227956	0.138924	0.724605	0.407773	6.099206	10.027626
15610.0	0.052646	0.050771	0.025660	0.026490	0.095240	0.097465	0.227605	0.137336	0.727390	0.407568	6.146230	9.927296
15615.0	0.052603	0.050729	0.025641	0.026470	0.095191	0.097421	0.227984	0.136852	0.727249	0.407363	6.153961	9.854136
15620.0	0.052561	0.050688	0.025621	0.026450	0.095142	0.097205	0.228954	0.137562	0.725464	0.407158	6.120999	9.827785
15625.0	0.052518	0.050646	0.025602	0.026430	0.095093	0.096815	0.230169	0.139183	0.723794	0.406952	6.050428	9.849072
15630.0	0.052476	0.050605	0.025583	0.026410	0.095045	0.096295	0.231189	0.141156	0.723787	0.406747	5.949441	9.901533
15635.0	0.052434	0.050563	0.025564	0.026391	0.094996	0.095850	0.231626	0.142821	0.726256	0.406542	5.834762	9.959256
15640.0	0.052392	0.050522	0.025545	0.026371	0.094948	0.095658	0.231278	0.143576	0.730846	0.406337	5.723604	9.998486
15645.0	0.052350	0.050480	0.025525	0.026351	0.094900	0.095802	0.230162	0.143205	0.735913	0.406132	5.630191	10.008648
15650.0	0.052308	0.050439	0.025506	0.026332	0.094852	0.096250	0.228413	0.141797	0.739126	0.405927	5.565555	9.995051
15655.0	0.052266	0.050398	0.025488	0.026312	0.094803	0.096853	0.227003	0.139725	0.740002	0.405722	5.545521	9.976486
15660.0	0.052224	0.050357	0.025469	0.026293	0.094755	0.097289	0.226377	0.137970	0.737334	0.405517	5.568860	9.982129
15665.0	0.052182	0.050316	0.025450	0.026273	0.094707	0.097339	0.224899	0.135326	0.731522	0.405312	5.606038	10.029230
15670.0	0.052141	0.050275	0.025431	0.026254	0.094659	0.096944	0.223753	0.133279	0.727467	0.405107	5.659697	10.096255
15675.0	0.052099	0.050234	0.025412	0.026234	0.094611	0.096194	0.222975	0.132180	0.724171	0.404903	5.720293	10.149394
15680.0	0.052057	0.050194	0.025394	0.026215	0.094563	0.095215	0.222339	0.132143	0.711850	0.404698	5.783916	10.211873
15685.0	0.052016	0.050153	0.025375	0.026196	0.094516	0.094247	0.221291	0.132940	0.706406	0.404493	5.841077	10.252841
15690.0	0.051975	0.050112	0.025356	0.026177	0.094468	0.093482	0.219740	0.133984	0.707472	0.404288	5.884583	10.253663
15695.0	0.051933	0.050072	0.025338	0.026157	0.094420	0.093027	0.217794	0.134697	0.714271	0.404084	5.910331	10.202648
15700.0	0.051892	0.050031	0.025319	0.026138	0.094373	0.092903	0.214858	0.134963	0.721792	0.403879	5.920897	10.103575
15705.0	0.051851	0.049991	0.025301	0.026119	0.094325	0.093030	0.211960	0.134922	0.728662	0.403674	5.921527	9.976277
15710.0	0.051810	0.049950	0.025282	0.026100	0.094278	0.093268	0.211253	0.134544	0.737974	0.403470	5.921983	9.852486
15715.0	0.051768	0.049910	0.025264	0.026081	0.094230	0.093473	0.213421	0.133694	0.750243	0.403265	5.933568	9.766937
15720.0	0.051727	0.049870	0.025246	0.026062	0.094183	0.093576	0.215436	0.132693	0.754820	0.403060	5.965913	9.746740
15725.0	0.051686	0.049830	0.025227	0.026043	0.094136	0.093592	0.216004	0.131455	0.749578	0.402856	6.021633	9.801602
15730.0	0.051646	0.049790	0.025209	0.026024	0.094088	0.093589	0.216943	0.129950	0.746028	0.402651	6.095239	9.922009
15735.0	0.051605	0.049750	0.025191	0.026005	0.094041	0.093629	0.217656	0.128762	0.745265	0.402447	6.168709	10.072527
15740.0	0.051564	0.049710	0.025173	0.025987	0.093994	0.093728	0.217246	0.128002	0.746114	0.402242	6.209753	10.206228
15745.0	0.051523	0.049670	0.025155	0.025968	0.093947	0.093833	0.216317	0.127490	0.741495	0.402038	6.188356	10.243832
15750.0	0.051483	0.049630	0.025137	0.025949	0.093900	0.093848	0.213417	0.127139	0.740975	0.401834	6.090614	10.188692
15755.0	0.051442	0.049590	0.025119	0.025931	0.093853	0.093684	0.215471	0.126810	0.728209	0.401629	5.917208	10.131474
15760.0	0.051402	0.049551	0.025101	0.025912	0.093806	0.093324	0.215341	0.126457	0.721256	0.401425	5.670469	10.041724
15765.0	0.051361	0.049511	0.025083	0.025893	0.093759	0.092861	0.204574	0.126164	0.683624	0.401220	5.382111	9.939775
15770.0	0.051321	0.049471	0.025065	0.025875	0.093713	0.092468	0.200707	0.126181	0.648847	0.401016	5.105156	9.866199
15775.0	0.051280	0.049432	0.025047	0.025856	0.093666	0.092350	0.211102	0.126780	0.628159	0.400812	4.893804	9.850624
15780.0	0.051240	0.049393	0.025029	0.025838	0.093619	0.092557	0.219624	0.128066	0.637150	0.400607	4.783409	9.899398
15785.0	0.051200	0.049353	0.025012	0.025819	0.093573	0.093097	0.221288	0.129893	0.655325	0.400403	4.807193	10.007156
15790.0	0.051160	0.049314	0.024994	0.025801	0.093526	0.093877	0.219955	0.131937	0.671893	0.400199	4.964343	10.146102
15795.0	0.051120	0.049275	0.024976	0.025783	0.093479	0.094599	0.222261	0.133800	0.692129	0.399994	5.193006	10.266950
15800.0	0.051079	0.049235	0.024958	0.025764	0.093433	0.095055	0.222090	0.135067	0.710705	0.399790	5.443910	10.335011
15805.0	0.051039	0.049196	0.024941	0.025746	0.093386	0.095065	0.223093	0.135434	0.734040	0.399586	5.661661	10.303842
15810.0	0.051000	0.049157	0.024923	0.025728	0.093340	0.094601	0.223032	0.134869	0.728119	0.399382	5.815691	10.248704
15815.0	0.050960	0.049118	0.024906	0.025709	0.093294	0.093795	0.218267	0.133626	0.720922	0.399177	5.888846	10.213581
15820.0	0.050920	0.049079	0.024888	0.025691	0.093247	0.092904	0.213289	0.132180	0.706209	0.398973	5.888990	10.126501
15825.0	0.050880	0.049041	0.024871	0.025673	0.093201	0.092268	0.213630	0.131171	0.700661	0.398769	5.851596	9.999061
15830.0	0.050840	0.049002	0.024854	0.025655	0.093155	0.092109	0.217116	0.131096	0.698049	0.398565	5.812348	9.854202
15835.0	0.050801	0.048963	0.024836	0.025637	0.093109	0.092415	0.214268	0.132168	0.692119	0.398360	5.797256	9.692216
15840.0	0.050761	0.048924	0.024819	0.025619	0.093063	0.093003	0.218035	0.133879	0.705457	0.398156	5.817203	9.550214
15845.0	0.050722	0.048886	0.024802	0.025601	0.093016	0.093587	0.223373	0.135286	0.734244	0.397952	5.874116	9.577317
15850.0	0.050682	0.048847	0.024784	0.025583	0.092970	0.093875	0.224367	0.136495	0.749943	0.397748	5.951643	9.722263
15855.0	0.050643	0.048808	0.024767	0.025565	0.092924	0.093675	0.222618	0.137270	0.767480	0.397544	6.016791	9.839542
15860.0	0.050603	0.048770	0.024750	0.025547	0.092878	0.092956	0.220334	0.136627	0.758759	0.397339	6.041513	9.927025
15865.0	0.050564	0.048732	0.024733	0.025529	0.092832	0.091827	0.216986	0.134414	0.740717	0.397135	6.012296	9.963304
15870.0	0.050525	0.048693	0.024716	0.025512	0.092786	0.090459	0.212795	0.130855	0.733024	0.396931	5.931264	9.951020
15875.0	0.050485	0.048655	0.024699	0.025494	0.092741	0.089036	0.211286	0.126495	0.725852	0.396727	5.817693	9.904313
15880.0	0.050446	0.048617	0.024681	0.025476	0.092695	0.087728	0.205627	0.122134	0.690463	0.396523	5.700191	9.846195
15885.0	0.050407	0.048578	0.024664	0.025458	0.092649	0.086653	0.197161	0.118616	0.637541	0.396318	5.606240	9.800483
15890.0	0.050368	0.048540	0.024648	0.025441	0.092603	0.085865	0.190351	0.116596	0.607824	0.396114	5.554978	9.785224
15895.0	0.050329	0.048502	0.024631	0.025423	0.092557	0.085379	0.192222	0.116548	0.612954	0.395910	5.555541	9.808194
15900.0	0.050290	0.048464	0.024614	0.025405	0.092512	0.085220	0.199843	0.118574	0.643690	0.395706	5.606833	9.865796
15905.0	0.050251	0.048426	0.024597	0.025388	0.092466	0.085429	0.204683	0.122121	0.669730	0.395502	5.696328	9.945450
15910.0	0.050212	0.048388	0.024580	0.025370	0.092420	0.086042	0.208733	0.126303	0.674973	0.395297	5.808085	10.029431
15915.0	0.050173	0.048350	0.024563	0.025352	0.092375	0.087039	0.212529	0.130202	0.701513	0.395093	5.930678	10.102547
15920.0	0.050135	0.048313	0.024546	0.025335	0.092329	0.088358	0.216665	0.132738	0.720582	0.394889	6.053817	10.153392
15925.0	0.050096	0.048275	0.024530	0.025317	0.092283	0.089897	0.219286	0.133227	0.733937	0.394685	6.162448	10.123887
15930.0	0.050057	0.048237	0.024513	0.025300	0.092238	0.091371	0.220858	0.132291	0.751665	0.394480	6.258088	10.048495
15935.0	0.050019	0.048199	0.024496	0.025283	0.092192	0.092530	0.220402	0.130120	0.751766	0.394276	6.343690	10.075080
15940.0	0.049980	0.048162	0.024479	0.025265	0.092147	0.093114	0.216286	0.127898	0.738604	0.394072	6.400051	10.120017
15945.0	0.049941	0.048124	0.024463	0.025248	0.092101	0.092940	0.214150	0.126795	0.730833	0.393868	6.411587	10.172602
15950.0	0.049903	0.048087	0.024446	0.025230	0.092056	0.092013	0.217347	0.126597	0.751050	0.393663	6.347603	10.211733
15955.0	0.049864	0.048049	0.024430	0.025213	0.092010	0.090632	0.214743	0.127379	0.730946	0.393459	6.210001	10.220407
15960.0	0.049826	0.048012	0.024413	0.025196	0.091965	0.089201	0.207689	0.128879	0.700243	0.393255	6.020830	10.188068
15965.0	0.049788	0.047974	0.024397	0.025179	0.091920	0.088143	0.207595	0.130642	0.698019	0.393050	5.810675	10.115952
15970.0	0.049749	0.047937	0.024380	0.025161	0.091874	0.087727	0.211891	0.132147	0.709532	0.392846	5.617229	10.019080
15975.0	0.049711	0.047900	0.024364	0.025144	0.091829	0.087999	0.214645	0.132973	0.690300	0.392641	5.483716	9.919350
15980.0	0.049673	0.047862	0.024347	0.025127	0.091783	0.088785	0.212857	0.132898	0.648568	0.392437	5.440158	9.849863
15985.0	0.049635	0.047825	0.024331	0.025110	0.091738	0.089739	0.212546	0.131809	0.644276	0.392233	5.480690	9.874579
15990.0	0.049597	0.047788	0.024314	0.025093	0.091693	0.090512	0.217168	0.129905	0.675437	0.392028	5.578475	9.911366
15995.0	0.049558	0.047751	0.024298	0.025075	0.091648	0.090800	0.216116	0.127563	0.681959	0.391824	5.701544	9.889219
16000.0	0.049520	0.047714	0.024282	0.025058	0.091602	0.090430	0.215315	0.125126	0.679850	0.391619	5.821362	9.865797
16005.0	0.049482	0.047677	0.024265	0.025041	0.091557	0.089470	0.210904	0.123076	0.674370	0.391415	5.904996	9.835052
16010.0	0.049444	0.047640	0.024249	0.025024	0.091512	0.088185	0.206835	0.121825	0.682489	0.391210	5.943048	9.795793
16015.0	0.049406	0.047603	0.024233	0.025007	0.091466	0.086939	0.209928	0.121614	0.700864	0.391006	5.941150	9.750940
16020.0	0.049368	0.047566	0.024217	0.024990	0.091421	0.086091	0.213005	0.122468	0.715166	0.390801	5.908724	9.707898
16025.0	0.049331	0.047529	0.024200	0.024973	0.091376	0.085880	0.212600	0.124199	0.722234	0.390597	5.858742	9.677469
16030.0	0.049293	0.047492	0.024184	0.024956	0.091331	0.086348	0.214650	0.126462	0.727989	0.390392	5.806355	9.670705
16035.0	0.049255	0.047456	0.024168	0.024939	0.091286	0.087343	0.214601	0.128845	0.722186	0.390187	5.762846	9.695229
16040.0	0.049217	0.047419	0.024152	0.024922	0.091240	0.088602	0.209313	0.130937	0.693934	0.389983	5.729000	9.751623
16045.0	0.049180	0.047382	0.024136	0.024906	0.091195	0.089798	0.208160	0.132441	0.707691	0.389778	5.702698	9.832661
16050.0	0.049142	0.047346	0.024120	0.024889	0.091150	0.090630	0.212972	0.132839	0.726399	0.389573	5.679296	9.915252
16055.0	0.049104	0.047309	0.024104	0.024872	0.091105	0.091011	0.217637	0.132116	0.731189	0.389369	5.658384	9.989244
16060.0	0.049067	0.047272	0.024087	0.024855	0.091060	0.090705	0.215102	0.130053	0.712259	0.389164	5.642515	10.032310
16065.0	0.049029	0.047236	0.024071	0.024838	0.091015	0.089866	0.211559	0.127152	0.701058	0.388959	5.635317	10.039134
16070.0	0.048992	0.047199	0.024055	0.024821	0.090970	0.088683	0.210571	0.123972	0.694907	0.388754	5.642564	10.003900
16075.0	0.048954	0.047163	0.024039	0.024805	0.090924	0.087277	0.206329	0.121167	0.683213	0.388549	5.674126	9.951062
16080.0	0.048917	0.047127	0.024023	0.024788	0.090879	0.085823	0.205617	0.119466	0.698450	0.388344	5.735820	9.898098
16085.0	0.048879	0.047090	0.024007	0.024771	0.090834	0.084450	0.204554	0.119240	0.716758	0.388139	5.826500	9.852489
16090.0	0.048842	0.047054	0.023991	0.024754	0.090789	0.083281	0.202115	0.120562	0.712823	0.387934	5.937583	9.830262
16095.0	0.048805	0.047018	0.023976	0.024738	0.090744	0.082416	0.199116	0.123164	0.710171	0.387729	6.050529	9.835056
16100.0	0.048767	0.046981	0.023960	0.024721	0.090699	0.081930	0.196748	0.126539	0.712554	0.387524	6.143822	9.860575
16105.0	0.048730	0.046945	0.023944	0.024704	0.090654	0.081888	0.196318	0.129930	0.726079	0.387319	6.196365	9.892006
16110.0	0.048693	0.046909	0.023928	0.024688	0.090608	0.082299	0.198611	0.132931	0.739546	0.387114	6.199486	9.912149
16115.0	0.048655	0.046873	0.023912	0.024671	0.090563	0.083108	0.201157	0.135271	0.738110	0.386909	6.154945	9.907598
16120.0	0.048618	0.046837	0.023896	0.024654	0.090518	0.084196	0.201152	0.135581	0.729191	0.386703	6.060860	9.876613
16125.0	0.048581	0.046800	0.023880	0.024638	0.090473	0.085377	0.204389	0.133572	0.726012	0.386498	5.939897	9.824124
16130.0	0.048544	0.046764	0.023865	0.024621	0.090428	0.086466	0.205759	0.130846	0.727495	0.386293	5.838627	9.739299
16135.0	0.048507	0.046728	0.023849	0.024605	0.090383	0.087327	0.206945	0.127783	0.729791	0.386088	5.778666	9.633115
16140.0	0.048470	0.046692	0.023833	0.024588	0.090338	0.087887	0.210255	0.124917	0.730880	0.385882	5.779910	9.583044
16145.0	0.048433	0.046656	0.023817	0.024571	0.090292	0.088143	0.213228	0.122728	0.735571	0.385677	5.841323	9.631824
16150.0	0.048396	0.046620	0.023801	0.024555	0.090247	0.088156	0.210953	0.121612	0.720997	0.385471	5.935783	9.763330
16155.0	0.048359	0.046585	0.023786	0.024538	0.090202	0.088032	0.206175	0.121666	0.712613	0.385266	6.027000	9.939308
16160.0	0.048322	0.046549	0.023770	0.024522	0.090157	0.087887	0.205782	0.122702	0.721146	0.385060	6.076856	10.104695
16165.0	0.048285	0.046513	0.023754	0.024505	0.090112	0.087786	0.204561	0.124455	0.730688	0.384854	6.054747	10.203506
16170.0	0.048248	0.046477	0.023738	0.024489	0.090066	0.087775	0.207161	0.126403	0.738335	0.384649	5.946046	10.197650
16175.0	0.048211	0.046441	0.023723	0.024472	0.090021	0.087822	0.209392	0.127963	0.732679	0.384443	5.760812	10.082129
16180.0	0.048174	0.046405	0.023707	0.024456	0.089976	0.087846	0.206012	0.128720	0.696007	0.384237	5.533315	9.889091
16185.0	0.048138	0.046370	0.023691	0.024439	0.089931	0.087769	0.204456	0.128538	0.648762	0.384031	5.305780	9.675981
16190.0	0.048101	0.046334	0.023676	0.024423	0.089885	0.087567	0.206738	0.127585	0.618783	0.383825	5.121752	9.512286
16195.0	0.048064	0.046298	0.023660	0.024407	0.089840	0.087266	0.204607	0.126205	0.610834	0.383619	5.001846	9.430025
16200.0	0.048027	0.046263	0.023644	0.024390	0.089795	0.086915	0.199315	0.124943	0.611886	0.383413	4.981021	9.486784
16205.0	0.047991	0.046227	0.023629	0.024374	0.089749	0.086582	0.198876	0.124173	0.614925	0.383207	5.045948	9.658140
16210.0	0.047954	0.046191	0.023613	0.024357	0.089704	0.086331	0.200128	0.124067	0.630938	0.383001	5.162980	9.881668
16215.0	0.047917	0.046156	0.023598	0.024341	0.089659	0.086185	0.198637	0.124629	0.658718	0.382795	5.309347	10.106325
16220.0	0.047881	0.046120	0.023582	0.024325	0.089613	0.086142	0.202213	0.125617	0.679961	0.382589	5.453217	10.259670
16225.0	0.047844	0.046085	0.023566	0.024308	0.089568	0.086180	0.206043	0.126686	0.694542	0.382383	5.574656	10.293739
16230.0	0.047808	0.046049	0.023551	0.024292	0.089523	0.086264	0.206248	0.127478	0.699472	0.382176	5.665281	10.194711
16235.0	0.047771	0.046014	0.023535	0.024275	0.089477	0.086362	0.207325	0.127736	0.703475	0.381970	5.726475	9.988354
16240.0	0.047734	0.045978	0.023520	0.024259	0.089432	0.086453	0.207682	0.127382	0.696966	0.381763	5.768166	9.729398
16245.0	0.047698	0.045943	0.023504	0.024243	0.089386	0.086528	0.205686	0.126539	0.678809	0.381557	5.803070	9.483206
16250.0	0.047661	0.045908	0.023489	0.024226	0.089341	0.086583	0.207017	0.125490	0.671235	0.381350	5.840063	9.306353
16255.0	0.047625	0.045872	0.023473	0.024210	0.089295	0.086609	0.208825	0.124577	0.677038	0.381144	5.879601	9.232156
16260.0	0.047589	0.045837	0.023457	0.024194	0.089250	0.086588	0.209119	0.124073	0.688751	0.380937	5.919587	9.264140
16265.0	0.047552	0.045802	0.023442	0.024177	0.089204	0.086495	0.209500	0.124084	0.706074	0.380730	5.959123	9.377645
16270.0	0.047516	0.045766	0.023426	0.024161	0.089158	0.086319	0.209908	0.124515	0.717408	0.380523	5.992572	9.528980
16275.0	0.047479	0.045731	0.023411	0.024145	0.089113	0.086070	0.209383	0.125108	0.727931	0.380316	6.013932	9.670063
16280.0	0.047443	0.045696	0.023395	0.024128	0.089067	0.085789	0.208195	0.125537	0.736319	0.380109	6.021875	9.764054
16285.0	0.047407	0.045660	0.023380	0.024112	0.089021	0.085536	0.206815	0.125519	0.738841	0.379902	6.021640	9.796011
16290.0	0.047370	0.045625	0.023364	0.024096	0.088976	0.085375	0.207346	0.124914	0.744337	0.379695	6.016114	9.775342
16295.0	0.047334	0.045590	0.023349	0.024079	0.088930	0.085346	0.208571	0.123774	0.745847	0.379488	6.008084	9.729840
16300.0	0.047298	0.045555	0.023333	0.024063	0.088884	0.085444	0.207979	0.122346	0.739773	0.379281	6.001806	9.694216
16305.0	0.047261	0.045520	0.023318	0.024047	0.088838	0.085611	0.207421	0.121009	0.735558	0.379074	5.999664	9.697288
16310.0	0.047225	0.045484	0.023302	0.024031	0.088792	0.085765	0.206816	0.120163	0.731940	0.378866	5.999961	9.751776
16315.0	0.047189	0.045449	0.023287	0.024014	0.088746	0.085811	0.204091	0.120101	0.722664	0.378659	5.997520	9.849941
16320.0	0.047153	0.045414	0.023271	0.023998	0.088700	0.085656	0.202115	0.120905	0.720116	0.378451	5.987526	9.966369
16325.0	0.047116	0.045379	0.023256	0.023982	0.088655	0.085290	0.204492	0.122420	0.726460	0.378243	5.965437	10.067698
16330.0	0.047080	0.045344	0.023240	0.023965	0.088609	0.084799	0.206297	0.124271	0.735453	0.378036	5.929065	10.124308
16335.0	0.047044	0.045309	0.023225	0.023949	0.088562	0.084305	0.207370	0.126040	0.736210	0.377828	5.879526	10.123298
16340.0	0.047008	0.045274	0.023209	0.023933	0.088516	0.083931	0.209686	0.127388	0.741967	0.377620	5.820910	10.072669
16345.0	0.046972	0.045239	0.023194	0.023917	0.088470	0.083859	0.211212	0.127623	0.744133	0.377412	5.767032	9.992478
16350.0	0.046935	0.045204	0.023178	0.023900	0.088424	0.084001	0.210195	0.127017	0.732564	0.377204	5.730074	9.942780
16355.0	0.046899	0.045169	0.023163	0.023884	0.088378	0.084258	0.207978	0.125063	0.724244	0.376996	5.701307	9.839853
16360.0	0.046863	0.045134	0.023147	0.023868	0.088332	0.084421	0.205949	0.122365	0.723980	0.376788	5.693067	9.754354
16365.0	0.046827	0.045099	0.023132	0.023851	0.088285	0.084289	0.202545	0.119663	0.715698	0.376580	5.711498	9.728344
